floor_x ,floor_y ,floor_z ,floor_qx ,floor_qy ,floor_qz ,floor_qw ,camera_x ,camera_y ,camera_z ,camera_qx ,camera_qy ,camera_qz ,camera_qw ,est_cam_x ,est_cam_y ,est_cam_z ,est_cam_qx ,est_cam_qy ,est_cam_qz ,est_cam_qw ,robot_x ,robot_y ,robot_z ,robot_qx ,robot_qy ,robot_qz ,robot_qw ,est_robot_x ,est_robot_y ,est_robot_z ,est_robot_qx ,est_robot_qy ,est_robot_qz ,est_robot_qw ,est_cam-floor_x ,est_cam-floor_y ,est_cam-floor_z ,est_cam-floor_roll ,est_cam-floor_pitch ,est_cam-floor_yaw ,est_robot-floor_x ,est_robot-floor_y ,est_robot-floor_z ,est_robot-floor_roll ,est_robot-floor_pitch ,est_robot-floor_yaw ,robot-floor_x ,robot-floor_y ,robot-floor_z ,robot-floor_roll ,robot-floor_pitch ,robot-floor_yaw ,est_cam-robot_x ,est_cam-robot_y ,est_cam-robot_z ,est_cam-robot_roll ,est_cam-robot_pitch ,est_cam-robot_yaw
0.0 ,-1.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1.0 ,-0.011282051 ,-1.0987178 ,1.4996887 ,0.99985325 ,-0.0077922046 ,-0.0067215348 ,-0.013695211 ,4.519016638671047e-08 ,-0.9999999927428425 ,5.330383556767515e-08 ,0.9998775818022806 ,-0.007613173378763117 ,-0.0027607207016414176 ,-0.01338803277319297 ,0.059790608 ,1.039356 ,-0.1884649 ,-0.00095723645 ,0.0019667707 ,0.003480713 ,0.99999154 ,-6.505174643400835e-08 ,-1.0000000963557243 ,-4.217456911481676e-09 ,0.9990326854649505 ,-0.01876786455433525 ,0.02829220762044293 ,0.027946585135238875 ,4.519016638671047e-08 ,7.257157541573633e-09 ,5.330383556767515e-08 ,-3.11485827909 ,0.00572464757537 ,-0.0151513894917 ,-6.505174643400835e-08 ,-9.635572428834394e-08 ,-4.217456911481676e-09 ,3.08669692281 ,-0.0576105384559 ,-0.0359855333291 ,0.059790608 ,2.039356 ,-0.1884649 ,-0.00190078112025 ,0.00394018221948 ,0.00695771232117 ,-0.05979056235163316 ,-2.0393559860137165 ,0.18846494819462078 ,-3.11287085262 ,0.00182744557393 ,-0.022105341917
0.5 ,-1.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1.0 ,0.53409314 ,-1.1429443 ,1.5553371 ,0.99905187 ,-0.00038264642 ,-0.038864236 ,-0.019616202 ,0.5267563399985582 ,-1.0405940950710362 ,0.055545787680622905 ,0.9992045469667326 ,-0.0001911618491083149 ,-0.03490959180106104 ,-0.019275818489430323 ,0.5501325 ,1.0469509 ,-0.20420484 ,0.007758978 ,0.0033777708 ,0.0039621037 ,0.99995637 ,0.45869060336683654 ,-0.9925256928853079 ,0.03858867154138279 ,0.9991888868383678 ,-0.0189813659563756 ,0.029847654574991864 ,0.01924561460451137 ,0.0267563399985582 ,-0.040594095071036174 ,0.055545787680622905 ,-3.10298136524 ,0.0698277471751 ,0.000966156974836 ,-0.041309396633163464 ,0.0074743071146921025 ,0.03858867154138279 ,3.10418879946 ,-0.06041424971 ,-0.0368586412929 ,0.050132513 ,2.0469508 ,-0.20420484 ,0.0155450182771 ,0.00669381269927 ,0.00797654073111 ,-0.02337617304770645 ,-2.08754503138848 ,0.25975063012885746 ,-3.11850990187 ,0.0630175385073 ,-0.00798906954821
1.0 ,-1.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1.0 ,1.0878443 ,-1.1575907 ,1.5800703 ,0.99964434 ,-0.012419176 ,-0.016042693 ,-0.017307278 ,1.0619264822330545 ,-1.0528570179441332 ,0.08251348255712943 ,0.9997074076606424 ,-0.012228972223906896 ,-0.012081531400071665 ,-0.017017282562556947 ,1.0524719 ,1.0418195 ,-0.20402744 ,0.011386173 ,0.004140822 ,0.005616403 ,0.99991083 ,0.9304727987661514 ,-0.9731160037602539 ,0.06263710021838298 ,0.9991961605773647 ,-0.020517750806675214 ,0.030709193271121205 ,0.015588458484571835 ,0.061926482233054525 ,-0.05285701794413322 ,0.08251348255712943 ,-3.10784694441 ,0.0245746740507 ,-0.0240491774579 ,-0.06952720123384859 ,0.026883996239746133 ,0.06263710021838298 ,3.11163885176 ,-0.0620485032009 ,-0.0401330813129 ,0.052471876 ,2.0418196 ,-0.20402744 ,0.0228195668312 ,0.00815309757278 ,0.0113267195632 ,0.009454606088645345 ,-2.094676471183574 ,0.2865409266813512 ,-3.13036661873 ,0.0156155153908 ,-0.0357353955811
1.5 ,-1.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1.0 ,1.6305696 ,-1.1367369 ,1.5765041 ,-0.6227851 ,0.0043946165 ,0.6573258 ,0.42431384 ,1.586747529759507 ,-1.0311795455267705 ,0.0831788538840974 ,-0.6255270710305321 ,0.002856604851390923 ,0.6549064961314434 ,0.42403443791928297 ,1.558502 ,0.976495 ,-0.20854542 ,-0.010167 ,0.0016782569 ,-0.020019257 ,0.9997465 ,1.4107589888859438 ,-0.8947410476437551 ,0.08821456504864944 ,0.9989062408859732 ,0.004466860204331149 ,0.0272207110970631 ,0.03775449597517516 ,0.08674752975950706 ,-0.03117954552677049 ,0.0831788538840974 ,-1.17934706249 ,0.96446837202 ,1.31863222814 ,-0.08924101111405625 ,0.10525895235624494 ,0.08821456504864944 ,3.06573959868 ,-0.0540709319846 ,0.0109956486552 ,0.05850196 ,1.976495 ,-0.20854542 ,-0.0203975426557 ,0.00294859555954 ,-0.0400733887414 ,0.02824557091246116 ,-2.0076745730688845 ,0.29172427047764904 ,-1.17694085814 ,0.94390585455 ,1.36063873508
1.5 ,-0.5 ,0.0 ,0.0 ,0.0 ,0.70710677 ,0.70710677 ,1.5349009 ,-0.5621175 ,1.4992844 ,0.7201505 ,0.6933287 ,0.016974822 ,0.0197618 ,1.4963718919542288 ,-0.4813113012004566 ,0.01062871357523143 ,0.7199828117470307 ,0.6933421124558066 ,0.019595580956312315 ,0.02274816676447123 ,1.6093397 ,0.4289502 ,-0.28965145 ,0.0031922292 ,0.0039476273 ,-0.69704646 ,0.717008 ,1.502568902528835 ,-0.3559300082453063 ,0.13795211941088814 ,0.7270745501712972 ,0.6856765551347483 ,0.003956909793448923 ,0.034563030779097365 ,-0.0036281080457711834 ,0.01868869879954338 ,0.01062871357523143 ,3.08162692879 ,0.00332756718932 ,-0.0377946630362 ,0.0025689025288349043 ,0.1440699917546937 ,0.13795211941088814 ,3.08582928817 ,0.0416562291669 ,-0.0597513603455 ,0.109339714 ,0.9289502 ,-0.28965145 ,-0.000925698951542 ,0.0101113969879 ,-3.1133661576 ,-0.11296782209606415 ,-0.910261491744585 ,0.30028016707025706 ,3.08003603451 ,0.0133558517431 ,3.07555354367
1.5 ,0.0 ,0.0 ,0.0 ,0.0 ,0.70710677 ,0.70710677 ,1.546832 ,-0.030175256 ,1.4867445 ,0.71196806 ,0.70147604 ,0.024652045 ,0.020617008 ,1.5094209403982835 ,0.028071652505642336 ,-0.0012256416120117741 ,0.7117687738297217 ,0.701487600360635 ,0.027237700778290304 ,0.023631902113976908 ,1.5403966 ,-0.04804973 ,-0.12576486 ,-0.0003000822 ,0.006887883 ,-0.7073597 ,0.7068202 ,1.486974807867553 ,0.09837136088645809 ,-0.037964819550918905 ,0.7168815084947426 ,0.6961251555578327 ,0.006294838400909338 ,0.03809259229025653 ,0.00942094039828345 ,0.028071652505642336 ,-0.0012256416120117741 ,3.06967482132 ,-0.0056189467254 ,-0.0143472270816 ,-0.013025192132446906 ,0.09837136088645809 ,-0.037964819550918905 ,3.07810881302 ,0.0440233355264 ,-0.0307749554454 ,0.04039657 ,-0.04804973 ,-0.12576486 ,-0.0101692455899 ,0.00931259179762 ,3.14078234143 ,-0.030975630761079342 ,0.07612138182306902 ,0.12453922009090723 ,3.05938038428 ,0.00355494854006 ,3.12801901096
1.5 ,0.5 ,0.0 ,0.0 ,0.0 ,0.70710677 ,0.70710677 ,1.586641 ,0.503792 ,1.5316482 ,0.70312107 ,0.7105493 ,0.013539763 ,0.023603681 ,1.5489895464665535 ,0.5395172125154775 ,0.04030386524116425 ,0.702963677057957 ,0.7105440689850989 ,0.016087788217485986 ,0.0266529142407399 ,1.5258971 ,-0.5693065 ,-0.08132783 ,0.00429338 ,0.0049760155 ,-0.709856 ,0.7043162 ,1.5208951002628828 ,0.6033673570715397 ,-0.10453339552782914 ,0.7145922774492219 ,0.6987266013205874 ,0.004321664682976706 ,0.03347143306288862 ,0.04898954646655351 ,0.03951721251547746 ,0.04030386524116425 ,3.08121472529 ,0.0152584708227 ,0.0102647569374 ,0.02089510026288277 ,0.10336735707153966 ,-0.10453339552782914 ,3.08764585665 ,0.0406094657 ,-0.0235465065766 ,0.025897145 ,-1.0693065 ,-0.08132783 ,-0.00101680225608 ,0.0131051144006 ,3.13375137683 ,0.023092401195252243 ,1.1088237053209584 ,0.12163169847642807 ,3.0804350376 ,0.0283798364637 ,-3.12351029378
1.5 ,1.0 ,0.0 ,0.0 ,0.0 ,0.70710677 ,0.70710677 ,1.5917859 ,1.0611278 ,1.5598122 ,0.691146 ,0.72249633 ,0.009974464 ,0.0147221945 ,1.5552333995000354 ,1.0732192563214453 ,0.06606718170609116 ,0.6910043175116949 ,0.7225234608850069 ,0.01246993466344659 ,0.017815228890987585 ,1.5237387 ,-1.0837597 ,-0.12565435 ,-0.0012565601 ,0.0022191673 ,-0.7256308 ,0.6880795 ,1.5617643473275826 ,1.1065722295736327 ,-0.08928204467568746 ,0.6985328860664738 ,0.7145168699945471 ,0.0006291709327324245 ,0.03894937381750432 ,0.05523339950003536 ,0.07321925632144533 ,0.06606718170609116 ,3.09893773501 ,0.00851038701597 ,0.0444075032275 ,0.061764347327582625 ,0.10657222957363266 ,-0.08928204467568746 ,3.08616715211 ,0.0548084124392 ,0.0211027586179 ,0.023738742 ,-2.0837598 ,-0.12565435 ,-0.00494984297821 ,0.00123032985984 ,3.08847757317 ,0.03149465762534054 ,2.156978921810642 ,0.1917215363975966 ,3.0941309556 ,0.010216712804 ,-3.04411812288
1.5 ,1.5 ,0.0 ,0.0 ,0.0 ,0.70710677 ,0.70710677 ,1.5567768 ,1.5169929 ,1.5262653 ,0.7180148 ,0.69590515 ,0.012956296 ,-0.0017075359 ,1.5228560775158917 ,1.5095946623246073 ,0.034468010292822315 ,0.7178699795510944 ,0.6960019832414105 ,0.015565033769765238 ,0.0012889946009182391 ,1.4852302 ,-1.5014249 ,-0.13166629 ,0.001853463 ,-0.00318543 ,-0.69983494 ,0.7142951 ,1.5618206072573841 ,1.5125371100041687 ,-0.10600530507998185 ,0.7245576170905087 ,0.6882761869452366 ,-0.0033373893975531775 ,0.03579122563224297 ,0.022856077515891693 ,0.009594662324607262 ,0.034468010292822315 ,3.11806826538 ,-0.0205545026572 ,-0.0306892368705 ,0.06182060725738414 ,0.012537110004168683 ,-0.10600530507998185 ,3.09423409184 ,0.0541311902946 ,-0.052630853915 ,-0.014769793 ,-3.0014248 ,-0.13166629 ,0.00710646298507 ,-0.00195643900585 ,-3.12114937492 ,0.03762587007265439 ,3.011019570962608 ,0.16613429807263036 ,3.12526719929 ,-0.0221445923225 ,3.09029950332
1.0 ,1.5 ,0.0 ,-0.0 ,0.0 ,1.0 ,-4.371139e-08 ,1.0260638 ,1.5193942 ,1.5165442 ,0.004620432 ,0.9998816 ,0.012920533 ,0.006964 ,1.0098129761910142 ,1.5102143814885496 ,0.0215750277227309 ,0.004439876308377687 ,0.9998510555883059 ,0.012602527678472326 ,0.010923847006910055 ,0.9610693 ,-1.5025713 ,-0.15375511 ,-0.006769525 ,0.0007805561 ,0.99996954 ,0.0038099 ,1.069115752688367 ,1.499721134730192 ,-0.11145448426763904 ,0.011714644251235189 ,0.9993564449919257 ,-0.027826993037749874 ,0.01936805157068033 ,0.009812976191014178 ,0.010214381488549584 ,0.0215750277227309 ,3.11628567378 ,0.0217342436807 ,-0.00915614399002 ,0.069115752688367 ,-0.0002788652698080263 ,-0.11145448426763904 ,-3.0863573942 ,0.0393733133187 ,-0.0223555753658 ,-0.038930714 ,-3.0025713 ,-0.15375511 ,0.00150962126151 ,0.0135449987685 ,-0.00760985862124 ,0.04874369032141579 ,3.01278572586416 ,0.17533014120520618 ,3.11479694822 ,0.00818691793944 ,-0.0015583331848
0.5 ,1.5 ,0.0 ,-0.0 ,0.0 ,1.0 ,-4.371139e-08 ,0.46133596 ,1.4935997 ,1.4944371 ,0.009042273 ,0.99982023 ,0.01663529 ,-0.0010017643 ,0.463902031536209 ,1.4837207460106883 ,-0.003016694660421315 ,0.008849663969749245 ,0.9998230523373093 ,0.016333776187643957 ,0.0029589217597416444 ,0.4230973 ,-1.543913 ,-0.17694718 ,-0.0067809103 ,-0.002391906 ,0.9999624 ,-0.004853233 ,0.566911246113988 ,1.525710757520048 ,-0.11852699909785436 ,0.020287532275536847 ,0.9993027133507324 ,-0.02442940189124947 ,0.01963943602216692 ,-0.036097968463790986 ,-0.016279253989311737 ,-0.003016694660421315 ,3.10887215439 ,0.00562772921591 ,-0.0177941650105 ,0.06691124611398802 ,0.025710757520047922 ,-0.11852699909785436 ,-3.09350732418 ,0.040253577907 ,-0.0396297667505 ,-0.07690269 ,-3.043913 ,-0.17694718 ,-0.00471826608589 ,0.0135849448558 ,0.00967461865459 ,0.04080471908580008 ,3.02763375279322 ,0.1739304817960301 ,3.1139619001 ,-0.00782241214001 ,-0.027506418236
0.0 ,1.5 ,0.0 ,-0.0 ,0.0 ,1.0 ,-4.371139e-08 ,-0.06275858 ,1.4763458 ,1.4816797 ,-0.008144844 ,0.9997395 ,0.021263015 ,0.0015421096 ,-0.04277111787703225 ,1.465539000997926 ,-0.018659909388251794 ,-0.00835649317620143 ,0.9997316707708686 ,0.02089374665375716 ,0.005496074076335627 ,-0.13857679 ,-1.5236759 ,-0.18424016 ,-0.0060591158 ,-0.00056079676 ,0.99995583 ,0.007164549 ,0.03781526563964288 ,1.4902454355822183 ,-0.13824514353345851 ,0.008308137805970927 ,0.9994117786957699 ,-0.026585314497089025 ,0.02000731124978029 ,-0.04277111787703225 ,-0.03446099900207411 ,-0.018659909388251794 ,3.09989346565 ,0.0113386384973 ,0.0164805525884 ,0.03781526563964288 ,-0.009754564417781664 ,-0.13824514353345851 ,-3.08871789606 ,0.0404438587658 ,-0.0155561353702 ,-0.13857679 ,-3.023676 ,-0.18424016 ,-0.00120845452194 ,0.0121099562394 ,-0.0143368905462 ,0.09580567281338981 ,2.9892149195770275 ,0.16558025298433732 ,3.10072821702 ,-0.000802800837102 ,0.030814523342
-0.5 ,1.5 ,0.0 ,-0.0 ,0.0 ,1.0 ,-4.371139e-08 ,-0.52469265 ,1.4805969 ,1.5059323 ,-0.010144138 ,0.9998474 ,0.012915033 ,-0.005949282 ,-0.4895700171174573 ,1.468168053443815 ,0.00040287212817968765 ,-0.010320197282045385 ,0.9998661616586271 ,0.012536924948181394 ,-0.001994445022491811 ,-0.5834071 ,-1.578516 ,-0.19605471 ,-0.0037421365 ,-9.5185576e-05 ,0.99992704 ,-0.011484195 ,-0.37530219588293545 ,1.5314808350563374 ,-0.15180738606580269 ,0.026890542096270044 ,0.9990239531381824 ,-0.026595765508794694 ,0.02281896270492287 ,0.01042998288254271 ,-0.03183194655618493 ,0.00040287212817968765 ,3.11647817873 ,-0.00372959774739 ,0.0206891729218 ,0.12469780411706455 ,0.031480835056337364 ,-0.15180738606580269 ,-3.08959935561 ,0.0470410770831 ,-0.0525973089255 ,-0.083407104 ,-3.078516 ,-0.19605471 ,-0.00010440934269 ,0.00748598326459 ,0.022968576789 ,0.09383708689789305 ,3.0466840599135416 ,0.19645758406608405 ,3.11659965885 ,-0.0112153234984 ,-0.00228070242565
-1.0 ,1.5 ,0.0 ,-0.0 ,0.0 ,1.0 ,-4.371139e-08 ,-1.0704682 ,1.516796 ,1.5315368 ,-0.014559328 ,0.99972755 ,0.016655428 ,-0.007442879 ,-1.0173569012904609 ,1.5011248556808123 ,0.020082370012662665 ,-0.014749647258243317 ,0.9997529135443569 ,0.016259655443320743 ,-0.0034904684773503086 ,-1.0486518 ,-1.6344733 ,-0.30812627 ,0.00074884 ,-0.0022759372 ,0.9997562 ,0.021949477 ,-0.8120350505489862 ,1.5782790862229776 ,-0.07505642025212911 ,-0.006696790547459085 ,0.9993065168129643 ,-0.02535855209051941 ,0.02643070728104941 ,-0.017356901290460858 ,0.0011248556808123311 ,0.020082370012662665 ,3.10897193748 ,-0.00649960945756 ,0.0296103779854 ,0.18796494945101383 ,0.07827908622297763 ,-0.07505642025212911 ,-3.09046400615 ,0.0525092408344 ,0.0147455518263 ,-0.048651814 ,-3.1344733 ,-0.30812627 ,-0.00451791258203 ,-0.00159722678681 ,-0.0438990857744 ,0.03129491317029354 ,3.135598179502834 ,0.3282086407836893 ,3.11359501787 ,-0.00523845247516 ,0.0734859389323
-1.5 ,1.5 ,0.0 ,-0.0 ,0.0 ,1.0 ,-4.371139e-08 ,-1.6033444 ,1.5265472 ,1.5599643 ,0.0038443368 ,0.99990386 ,0.008819233 ,-0.009983644 ,-1.5327641042177242 ,1.5087993159910125 ,0.0424864996622647 ,0.003685741248408204 ,0.9999389743991571 ,0.008496026212007596 ,-0.006023315334306311 ,-1.5546577 ,-1.459376 ,-0.17850734 ,0.0015645946 ,-0.0004285621 ,0.99999833 ,-0.0008685586 ,-1.2961927767701884 ,1.3866813488879572 ,-0.20929156722902986 ,0.016132481781972845 ,0.9991274947502191 ,-0.026624519503245608 ,0.027841106783430034 ,-0.032764104217724244 ,0.008799315991012469 ,0.0424864996622647 ,3.12464398499 ,-0.0121088197284 ,-0.00726936851402 ,0.2038072232298116 ,-0.11331865111204276 ,-0.20929156722902986 ,-3.08918071138 ,0.0565227615867 ,-0.0308084536271 ,-0.054657698 ,-2.9593759 ,-0.17850734 ,-0.000859844947404 ,-0.00312844440294 ,0.00173837721452 ,0.02189359345988806 ,2.968175293507187 ,0.22099384259687316 ,3.12547564873 ,-0.00897275401729 ,-0.00901516697797
-1.5 ,1.0 ,0.0 ,0.0 ,0.0 ,-0.70710677 ,0.70710677 ,-1.5669606 ,0.9948844 ,1.5345498 ,-0.7044416 ,0.709354 ,0.02374491 ,-0.0038889805 ,-1.4988081408224259 ,0.9998126939960923 ,0.019557193566662967 ,-0.7046188661063134 ,0.7092823079481605 ,0.020715176272883603 ,-0.0013200874091086297 ,-1.4969081 ,-0.96978116 ,-0.16016482 ,0.004290179 ,-0.0004224883 ,0.71186936 ,0.7022987 ,-1.2839143518891791 ,0.910593726874924 ,-0.199367335817624 ,-0.6909397198339793 ,0.7219366968276435 ,-0.037334576400380154 ,0.003979790740447044 ,0.0011918591775741394 ,-0.0001873060039077057 ,0.019557193566662967 ,3.11032976092 ,0.0273233784066 ,-0.00702370118887 ,0.21608564811082087 ,-0.08940627312507599 ,-0.199367335817624 ,-3.08208902455 ,-0.0458616445898 ,-0.0452359032348 ,0.0030919313 ,-1.9697812 ,-0.16016482 ,0.0054246094143 ,-0.00670156967127 ,-3.1280756469 ,-0.0019000721655044739 ,1.9695938543507066 ,0.17972201173434943 ,3.11589206593 ,0.0207343179024 ,3.12116741289
-1.5 ,0.5 ,0.0 ,0.0 ,0.0 ,-0.70710677 ,0.70710677 ,-1.5563176 ,0.5011457 ,1.5298437 ,-0.6962409 ,0.7173784 ,0.021016095 ,-0.013233366 ,-1.489797434541747 ,0.5270714817320209 ,0.015587000970262554 ,-0.696405311004138 ,0.7173437928864518 ,0.01801497060030632 ,-0.010629508303705336 ,-1.5022463 ,-0.47621137 ,-0.15911412 ,0.0021877442 ,0.0050320746 ,0.7201744 ,0.6937714 ,-1.3319621525372636 ,0.4296966051573401 ,-0.17656392148263333 ,-0.6820922438679088 ,0.7300118445818609 ,-0.042753259032745926 ,0.0022442075460176705 ,0.010202565458252932 ,0.027071481732020897 ,0.015587000970262554 ,3.10092873237 ,0.00984157767068 ,-0.029819175506 ,0.16803784746273642 ,-0.0703033948426599 ,-0.17656392148263333 ,-3.07596383114 ,-0.0550745744834 ,-0.0696520962527 ,-0.0022462606 ,-0.97621137 ,-0.15911412 ,0.0102837877844 ,0.00383111376583 ,-3.10423081249 ,0.012448826101258303 ,1.003282850769649 ,0.17470112336100962 ,3.1109331683 ,0.0143537041904 ,3.0745523648
-1.5 ,0.0 ,0.0 ,0.0 ,0.0 ,-0.70710677 ,0.70710677 ,-1.5511243 ,-0.039893728 ,1.5200719 ,0.7092413 ,-0.7041194 ,-0.034105055 ,0.0054388028 ,-1.486143132089561 ,0.009017785496943764 ,0.0069166526719413035 ,0.7094583261740406 ,-0.7040567618050957 ,-0.031057798912730892 ,0.0028935627776225954 ,-1.4876075 ,0.018020337 ,-0.19821283 ,0.0024119793 ,0.0024392814 ,0.71292627 ,0.7012306 ,-1.3631497551723104 ,-0.04924498180816139 ,-0.11616847266557673 ,-0.6897303988176915 ,0.7229482770204133 ,-0.04016576249891374 ,0.0021159449153306613 ,0.013856867910438941 ,0.009017785496943764 ,0.0069166526719413035 ,3.09369740772 ,0.0400046327034 ,0.00668437633032 ,0.1368502448276896 ,-0.04924498180816139 ,-0.11616847266557673 ,-3.08047647038 ,-0.0523715946912 ,-0.0486207902834 ,0.012392521 ,0.018020337 ,-0.19821283 ,0.00686081692732 ,-1.81292329937e-05 ,-3.12505223611 ,0.0014643470058979258 ,-0.009002551950580306 ,0.20512948488438942 ,3.10056357699 ,0.0400531816629 ,3.13201132318
-1.5 ,-0.5 ,0.0 ,0.0 ,0.0 ,-0.70710677 ,0.70710677 ,-1.596455 ,-0.5747617 ,1.5570046 ,-0.7049964 ,0.7089399 ,0.019257143 ,0.0036625918 ,-1.531679388723728 ,-0.5032567828597307 ,0.041110593589714695 ,-0.705158386461623 ,0.7088367517670705 ,0.016226347413415068 ,0.006230168277667808 ,-1.4716136 ,0.5423772 ,-0.310888 ,-0.06337331 ,-0.014743617 ,0.7195303 ,0.69140625 ,-1.3990414334857144 ,-0.5537726970666077 ,0.012807369765475363 ,-0.6784844456556056 ,0.7315878703059415 ,-0.021910158892768688 ,-0.06291255806208755 ,-0.03167938872372811 ,-0.0032567828597307447 ,0.041110593589714695 ,3.12736786567 ,0.0317219543499 ,-0.00542842769592 ,0.10095856651428559 ,-0.0537726970666077 ,0.012807369765475363 ,3.08785502918 ,-0.122086593028 ,-0.0719993755378 ,0.028386354 ,1.0423772 ,-0.310888 ,-0.109342038464 ,0.0708696875548 ,-3.10561216606 ,-0.06006574317013924 ,-1.045633956760335 ,0.35199858597176426 ,3.0146518908 ,0.0973785461774 ,3.08902134432
-1.5 ,-1.0 ,0.0 ,0.0 ,0.0 ,-0.70710677 ,0.70710677 ,-1.6084858 ,-1.1048377 ,1.5631125 ,-0.70217514 ,0.71178395 ,0.017365182 ,-0.003493078 ,-1.5447706882446002 ,-1.0108570082628097 ,0.0470084186758426 ,-0.7023275691078102 ,0.7117087959348496 ,0.01434370626788551 ,-0.000912989912961413 ,-1.5276526 ,1.0304867 ,-0.34521785 ,-0.054690555 ,-0.009947091 ,0.72674596 ,0.68465346 ,-1.495792029727888 ,-1.0290215830706861 ,0.06511771092368823 ,-0.6717356759935257 ,0.738336449038201 ,-0.02685366617093249 ,-0.05393839293454537 ,-0.044770688244600176 ,-0.010857008262809664 ,0.0470084186758426 ,3.11988757404 ,0.0188495110051 ,-0.0134731052352 ,0.00420797027211206 ,-0.02902158307068614 ,0.06511771092368823 ,3.10855409697 ,-0.115986377028 ,-0.0924758612261 ,-0.027652621 ,2.0304866 ,-0.34521785 ,-0.0896607227304 ,0.0659193851732 ,-3.08492209052 ,-0.017118066975374102 ,-2.041343711181816 ,0.39222627246040376 ,3.02554286622 ,0.0779705468553 ,3.06391992026
-1.5 ,-1.5 ,0.0 ,0.0 ,0.0 ,-0.70710677 ,0.70710677 ,-1.5699873 ,-1.5776317 ,1.5281963 ,-0.69577885 ,0.7180706 ,0.0037270233 ,-0.015888376 ,-1.5085405444119182 ,-1.463473987762929 ,0.015261229755759276 ,-0.6958739691942404 ,0.7180407700689275 ,0.0007272944587393822 ,-0.013279403580163909 ,-1.5329685 ,1.556414 ,-0.29780525 ,-0.008187683 ,0.0035039354 ,0.7289488 ,0.6845103 ,-1.5445354578814863 ,-1.5437715397839746 ,0.0472485734564958 ,-0.6724638294616968 ,0.7389508052655597 ,-0.04106173032357881 ,-0.007618383419367893 ,-0.008540544411918205 ,0.03652601223707097 ,0.015261229755759276 ,3.12206219085 ,-0.0180590773679 ,-0.0311762857897 ,-0.04453545788148627 ,-0.04377153978397463 ,0.0472485734564958 ,-3.09102023129 ,-0.0665333541551 ,-0.0958270050703 ,-0.03296852 ,3.0564141 ,-0.29780525 ,-0.0061016205264 ,0.0167345446978 ,-3.07878536434 ,0.024427976706245857 ,-3.0198879959034928 ,0.3130664794467688 ,3.11441709094 ,-0.00197085638974 ,3.04763459027
-1.0 ,-1.5 ,0.0 ,0.0 ,0.0 ,0.0 ,1.0 ,-1.0418625 ,-1.5746878 ,1.4864954 ,0.99934053 ,-0.022352235 ,-0.021578863 ,0.018794442 ,-0.9975918539312414 ,-1.4590157090995084 ,-0.019474150051991268 ,0.999414594916257 ,-0.022306836633655333 ,-0.01761092700824168 ,0.019045413035266936 ,-0.9750722 ,1.5249631 ,-0.24640137 ,-0.0033443957 ,0.007174517 ,0.0019513222 ,0.99996674 ,-1.0159993094489908 ,-1.4997201503137318 ,0.026039917358889664 ,0.9988300814782662 ,-0.017161140145473788 ,0.03341705179149764 ,0.030451013982982847 ,0.00240814606875861 ,0.040984290900491605 ,-0.019474150051991268 ,3.10270569304 ,0.03435830869 ,-0.0453005899985 ,-0.01599930944899075 ,0.0002798496862681521 ,0.026039917358889664 ,3.08173543065 ,-0.0678531158501 ,-0.0323269658637 ,0.024927795 ,3.0249631 ,-0.24640137 ,-0.00666130587592 ,0.0143621032803 ,0.00385493305413 ,-0.022519648864560482 ,-2.9839788495871793 ,0.22692721951969452 ,3.11006614511 ,0.0203402809205 ,-0.049002075302
-0.5 ,-1.5 ,0.0 ,0.0 ,0.0 ,0.0 ,1.0 ,-0.5455421 ,-1.6302155 ,1.5191985 ,0.9996063 ,-0.019607067 ,-0.0017235712 ,0.019995118 ,-0.5181190252196204 ,-1.5106000113355795 ,0.014476485122375093 ,0.9996009874707635 ,-0.01955971791797315 ,0.0022444876415543048 ,0.020254519438153904 ,-0.47424722 ,1.4835024 ,-0.20656125 ,-0.0013818232 ,0.0049211867 ,0.005808571 ,0.9999701 ,-0.5406630417157225 ,-1.4469747393389532 ,0.012102952993759963 ,0.9988865279336381 ,-0.021024688338086968 ,0.03130008160175603 ,0.028354394451144474 ,-0.018119025219620388 ,-0.010600011335579529 ,0.014476485122375093 ,3.10117601573 ,-0.00527955402602 ,-0.0390233518926 ,-0.04066304171572255 ,0.05302526066104685 ,0.012102952993759963 ,3.08612203613 ,-0.0637659485787 ,-0.0403204136844 ,0.025752783 ,2.9835024 ,-0.20656125 ,-0.00270652835974 ,0.00985829120348 ,0.0116040177391 ,-0.04387180804127566 ,-2.994102399336068 ,0.22103773759715994 ,3.10437831436 ,-0.0149881780816 ,-0.0506731621402
